price;title;category_id;base_price;initial_quantity;condition;date_created;city;state;country
84987.9;Roku Express 3930 Estándar Full Hd Negro Con Control Remoto;MLA352001;84987.9;31;new;2022-08-25T17:22:09.000Z;San Cristóbal;Capital Federal;Argentina
88999; Roku Premiere 3920rw Standar 4k Hd Control Remoto Hdmi Hdr;MLA352001;88999;11;new;2024-05-01T20:55:13.000Z;Caba;Capital Federal;Argentina
115000;Roku Premiere Tv Hd Streaming Netflix Youtube Smart Tv;MLA352001;115000;15;new;2024-09-02T02:29:07.837Z;Parque Patricios;Capital Federal;Argentina
115000;Reproductor  Streaming Roku - Disfruta Tu Contenido Favorito;MLA352001;115000;15;new;2024-10-17T17:38:05.023Z;Parque Patricios;Capital Federal;Argentina
121249.0;Reproductor De Streaming Roku Express 4k 3940mx2 1gb De Ram;MLA352001;121249.0;12;new;2024-07-30T14:33:00.616Z;Villa Ortúzar;Capital Federal;Argentina
146119;Roku Tv Smart Convertir Box Express Hdmi + Control Remoto;MLA352001;146119;5;new;2024-12-30T18:08:28.475Z;Balvanera;Capital Federal;Argentina
138199;Roku Tv Express Full Smart Tv Box Convertidor Hdmi + Control;MLA352001;138199;6;new;2024-07-27T14:46:19.998Z;Balvanera;Capital Federal;Argentina
99530;Roku Express Hd Streaming Netflix + Control Remoto + Pilas;MLA352001;99530;1;new;2024-12-20T22:28:45.380Z;Paso del Rey;Buenos Aires;Argentina
115000;Reproductor Roku Premiere 4k- Entretenimiento Sin Limites;MLA352001;115000;15;new;2024-10-17T17:42:35.437Z;Parque Patricios;Capital Federal;Argentina
115000;Tv Box Roku Premiere 3920rw 4k Hdr Netflix Disney+ Hbo +sart;MLA352001;115000;15;new;2024-09-02T02:19:25.000Z;Parque Patricios;Capital Federal;Argentina
109900;Roku Express 3930r Streaming Tv Hd Con Control Remoto Smart;MLA352001;109900;1;new;2022-09-14T20:16:57.000Z;Ramos Mejía;Buenos Aires;Argentina
123849.0;Reproductor De Streaming Roku Express 4k 3940mx2 1gb Ram;MLA352001;123849.0;15;new;2024-07-30T14:32:08.892Z;Villa Ortúzar;Capital Federal;Argentina
148649;Reproductor Streaming Roku Express 4k 3940mx2 1gb Ram;MLA352001;148649;16;new;2024-07-30T14:34:35.019Z;Villa Ortúzar;Capital Federal;Argentina
115000;Roku Premiere 4k Streaming Tv Hdr Con Control Remoto 3920;MLA352001;115000;15;new;2024-09-02T02:26:24.530Z;Parque Patricios;Capital Federal;Argentina
115000; Roku Premiere 3920rw Reproductor De Streaming Fásil De Usar;MLA352001;115000;15;new;2024-10-17T17:46:27.148Z;Parque Patricios;Capital Federal;Argentina
93750;Roku Le 3930s4 Full Hd Youtube Netflix Media Soy Gamer;MLA352001;93750;3;new;2024-05-17T14:08:33.000Z;Belgrano;Capital Federal;Argentina
159757;Roku Express 4k 3940 Estándar 4k - Aj Hogar ;MLA352001;159757;2;new;2023-07-17T15:30:38.000Z;Córdoba;Córdoba;Argentina
112000;Roku Le 3930s4;MLA352001;112000;2;new;2024-09-20T20:07:01.706Z;San Nicolás;Capital Federal;Argentina
209999;Reproductor Streaming Roku Express 4k+hdr 3941 Negro;MLA352001;209999;3;new;2024-11-15T12:37:32.954Z;Villa Santa Rita;Capital Federal;Argentina
237876.68;Mando A Distancia Por Voz Roku Ultra 4k Streaming Player;MLA352001;237876.68;8;new;2024-12-13T17:11:42.118Z;Miami;Florida;United States of America
65000;Roku Le 3930s4 Full Hd 32mb Negro Y Blanco Sin Fuente;MLA352001;65000;12;new;2024-08-14T16:19:06.308Z;Las Heras;Mendoza;Argentina
183750;Reproductor Streaming Roku Express 4k+hdr 3941 Negro;MLA352001;183750;3;new;2024-11-15T12:33:19.435Z;Villa Santa Rita;Capital Federal;Argentina
84025;Roku Le 3930s4 Full Hd 32mb Negro Y Blanco Sin Fuente;MLA352001;84025;12;new;2024-08-14T16:31:31.839Z;Las Heras;Mendoza;Argentina
75799;Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta;MLA352001;75799;1;new;2024-09-16T15:58:54.647Z;Godoy Cruz;Mendoza;Argentina
87999;Convertidor Smart Tv Roku Le 3930s4 Full Hd Control Remoto;MLA352001;87999;2;new;2024-01-23T15:14:22.000Z;Arroyo Seco;Santa Fe;Argentina
115000;Roku Premiere Tv Box Full Hd Smart + Control Remoto 3920 Rw;MLA352001;115000;16;new;2024-09-02T02:41:44.767Z;Parque Patricios;Capital Federal;Argentina
208962.72;Roku Ultra 2024 - El Mejor Reproductor De Streaming - Transm;MLA352001;208962.72;15;new;2025-02-17T14:58:08.395Z;Doral;Florida;United States of America
95000;Roku Express 3960 Estándar Hd Con Control Remoto Negro 512 M;MLA352001;95000;2;new;2025-02-13T20:45:53.811Z;San Juan Capital;San Juan;Argentina
159500;Roku Express 32mb Negro Con 512mb De Memoria Ram;MLA352001;159500;5;new;2024-04-19T13:55:27.000Z;Rosario;Santa Fe;Argentina
99999.99;Roku Express + Smartv 3960 Fhd Control Remoto 512mb;MLA352001;99999.99;6;new;2024-08-17T15:07:24.670Z;Macachin;La Pampa;Argentina
60643.0;Roku Express 3960r Hd C/control;MLA352001;60643.0;143;new;2025-03-12T19:14:17.493Z;Rafaela;Santa Fe;Argentina
76883;Roku Express Streaming Conversor Smart Tv 3960r Hd Wifi;MLA352001;76883;1;new;2023-11-28T13:34:36.000Z;Rafaela;Santa Fe;Argentina
95335;Roku Express Streaming Conversor Smart Tv 3960r Hd Wi Ppct;MLA352001;95335;1;new;2023-11-28T13:34:11.000Z;Rafaela;Santa Fe;Argentina
122789;Roku Tv Express Box Full Smart Tv Convertidor Hdmi + Control;MLA352001;122789;4;new;2024-12-30T18:16:51.251Z;Balvanera;Capital Federal;Argentina
79900;Roku Express 3960 R Estándar Full Hd Con Control Remoto;MLA352001;79900;3;new;2024-11-05T18:18:19.251Z;Rosario;Santa Fe;Argentina
69999;Roku Le Estándar Hd;MLA352001;69999;4;new;2024-12-24T13:46:19.789Z;Parque Chacabuco;Capital Federal;Argentina
94792.86;Roku Premiere Reproductor Multimedia Hd 4k Hdr ;MLA352001;94792.86;7;new;2023-01-03T01:00:08.000Z;Parque Chas;Capital Federal;Argentina
75000;Roku Premiere 4k  Tv Box Negro Con Control Remoto Negro Estándar;MLA352001;75000;10;new;2025-03-11T14:29:06.256Z;El Talar;Buenos Aires;Argentina
109999.0;Convertidor Smart Tv  Streaming Roku 3920rw Premiere 4k Ade;MLA352001;109999.0;12;new;2023-02-02T19:47:01.000Z;Ramos Mejía;Buenos Aires;Argentina
168328.96;Reproductor Roku Ultra 2020 Hd/4k/hdr;MLA352001;168328.96;30;new;2024-12-16T20:16:44.382Z;Miami;Florida;United States of America
72000;Roku Express 3960rw Hd Streaming Netflix Youtube Disney Hbo;MLA352001;72000;10;new;2024-10-02T18:43:40.273Z;Santa Fe;Santa Fe;Argentina
71000;Roku Le 3930s4 Estándar Hd Streaming Negro Y Violeta;MLA352001;71000;5;new;2024-08-30T15:48:47.736Z;Santa Fe;Santa Fe;Argentina
66000;Roku Premiere 4k 3920 Rw Con Pilas Y Fuente;MLA352001;66000;8;new;2024-09-10T16:15:14.572Z;Santa Fe;Santa Fe;Argentina
73250;Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta;MLA352001;73250;10;new;2024-10-17T16:10:02.899Z;Carrodilla;Mendoza;Argentina
108999;Roku Express 3960 Estándar Hd - Convertidor Smart Tv;MLA352001;108999;1;new;2025-01-10T21:50:22.456Z;San Miguel de Tucumán;Tucumán;Argentina
115000;|Roku Premiere 4k || Dispositivo De Streaming Tv Stick|;MLA352001;115000;18;new;2024-09-02T02:08:55.047Z;Parque Patricios;Capital Federal;Argentina
235351.56;|Roku Ultra 2020 || Dispositivo De Streaming Hd4khdrdolby Visi|;MLA352001;235351.56;40;new;2024-12-20T16:07:51.279Z;Miami;Florida;United States of America
83755.26;Roku Premiere 3920 Estándar 4k Tv Box Convertidor Smart;MLA352001;83755.26;4;new;2021-08-09T13:06:49.000Z;Santiago del Estero;Santiago del Estero;Argentina
72294.26;Roku Express 3960r Smart Tv Full Hd Hdmi Wifi Disney Netflix;MLA352001;72294.26;2;new;2024-09-05T14:33:59.853Z;Santiago del Estero;Santiago del Estero;Argentina
115000;Roku Premiere 3920 Streaming Netflix Disney Paramount Hbo;MLA352001;115000;15;new;2024-09-02T02:38:16.681Z;Parque Patricios;Capital Federal;Argentina
89999;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;89999;10;new;2024-10-19T11:05:13.180Z;Ciudad Evita;Buenos Aires;Argentina
130000;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;130000;1;new;2024-10-08T21:16:48.700Z;Villa Carlos Paz;Córdoba;Argentina
102326.84;|Roku Premiere || Reproductor Multimedia De Streaming Hd4khdr|;MLA352001;102326.84;1363;new;2025-01-23T17:04:47.219Z;Miami;Florida;United States of America
237876.68;Mando A Distancia Por Voz Roku Ultra 4k Streaming Player;MLA352001;237876.68;5;new;2024-12-16T17:41:14.885Z;Miami;Florida;United States of America
103999;Reproductor Roku Express 4k 3940mx 1gb Roku ;MLA352001;103999;60;new;2024-09-24T12:36:55.378Z;Campana;Buenos Aires;Argentina
185832.24;|Roku Streaming Stick+ || Control Remoto Inalámbrico De Largo |;MLA352001;185832.24;2;new;2024-12-16T21:02:54.064Z;Miami;Florida;United States of America
91453.84;|Roku Express 4k 2021 || Reproductor Multimedia En Streaming H|;MLA352001;91453.84;5;new;2024-12-16T20:16:38.605Z;Miami;Florida;United States of America
150000;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;150000;5;new;2024-10-16T00:16:16.522Z;Colombres;Tucumán;Argentina
160000;Roku Express Tv Hd  Smart Tv;MLA352001;160000;5;new;2024-09-24T00:04:14.371Z;Colombres;Tucumán;Argentina
130000;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;130000;1;new;2024-10-08T21:17:13.884Z;Villa Carlos Paz;Córdoba;Argentina
99311.28;Roku Premiere 3920 4k Hdr Para Convertir Tu Tv En Smart;MLA352001;99311.28;6;new;2021-08-09T13:12:04.000Z;Santiago del Estero;Santiago del Estero;Argentina
99406.17;Reproductor Multimedia Roku 3820r Negro, 4k/hdr/dolby Vision;MLA352001;99406.17;8;new;2024-12-16T17:15:43.388Z;Doral;Florida;United States of America
92638.38;|Roku Express 4k+ 2021 || Reproductor Multimedia En Streaming |;MLA352001;92638.38;30;new;2024-12-16T21:02:42.251Z;Miami;Florida;United States of America
181599;Roku Premiere Streaming Hd 4k Hdr Con Control Simple;MLA352001;181599;4;new;2025-02-26T00:15:42.269Z;Quilmes;Buenos Aires;Argentina
147900;Reproductor De Streaming Roku Express Full Hd Conversor Smart Tv Dsx;MLA352001;147900;2;new;2024-08-12T02:00:38.124Z;Neuquén;Neuquén;Argentina
248688.0;Roku Express 4k+ Control De Voz 3941r2. Streaming;MLA352001;248688.0;1;new;2024-10-08T17:12:17.211Z;Bella Vista;Buenos Aires;Argentina
1095000;Roku Smart Tv 40 Pulgadas Select Series 1080p Full Hd Ews;MLA352001;1095000;10;new;2024-12-10T16:12:02.966Z;Malagueño;Córdoba;Argentina
283536.0;Roku Streaming Stick 4k 2021, A Pedido!!;MLA352001;283536.0;1;new;2021-12-01T18:13:31.000Z;Bella Vista;Buenos Aires;Argentina
620999;Roku 32 Pulgadas Select Series 720p Hd Smart Tv Ews;MLA352001;620999;2;new;2024-12-10T16:16:11.201Z;Malagueño;Córdoba;Argentina
58999;Roku Express 3930 Full Hd 1080p C Control Netflix Disney Hbo;MLA352001;58999;120;new;2023-03-16T13:15:09.000Z;Haedo;Buenos Aires;Argentina
131999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;131999;220;new;2021-11-19T21:48:54.000Z;Parque Chas;Capital Federal;Argentina
138999;Roku Express 4k+ Control De Voz 4k Negro 3941;MLA352001;138999;67;new;2023-08-25T18:58:40.000Z;Parque Chas;Capital Federal;Argentina
89999;Roku Hd 3932rd Estándar Color Negro;MLA352001;89999;17;new;2024-04-01T18:01:32.000Z;Parque Chacabuco;Capital Federal;Argentina
139999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto;MLA352001;139999;531;new;2024-11-07T13:27:40.962Z;Garín;Buenos Aires;Argentina
95749;Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta;MLA352001;95749;12;new;2025-01-18T02:06:55.145Z;González Catan;Buenos Aires;Argentina
99311.28;Roku Premiere 3920 Estándar 4k Negro;MLA352001;99311.28;2;new;2024-08-06T19:37:17.833Z;CORDOBA CAPITAL;Córdoba;Argentina
65000;Dispositivo De Transmisión Roku Express 4k Con Controlador;MLA352001;65000;1;new;2025-03-17T20:01:59.092Z;Córdoba;Córdoba;Argentina
160999;Roku Tv Box Express 3941r 4k 2021 C/control Remoto Por Voz;MLA352001;160999;42;new;2024-09-16T18:09:05.518Z;Parque Chas;Capital Federal;Argentina
131999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;131999;319;new;2023-09-19T19:37:08.000Z;Parque Chas;Capital Federal;Argentina
160999;Roku Tv Box Express 3941r 4k 2021 C/control Remoto Por Voz;MLA352001;160999;29;new;2024-09-16T18:09:10.987Z;Parque Chas;Capital Federal;Argentina
76999;Roku Express 4k+ Control De Voz 4k Negro 3941;MLA352001;76999;27;new;2023-10-24T16:56:42.000Z;Almagro;Capital Federal;Argentina
95000;Smart Box Roku 3920 Premiere 3920rw;MLA352001;95000;1;new;2025-02-26T14:58:21.394Z;Rosario;Santa Fe;Argentina
99000;Roku Express Full Hd + C/remoto - Roku;MLA352001;99000;5;new;2023-08-01T15:47:07.000Z;Monte Buey;Córdoba;Argentina
64999;Roku Express 3930 Estándar Full High Definition;MLA352001;64999;1;used;2024-10-30T21:56:03.711Z;Ciudad Madero;Buenos Aires;Argentina
65000;Roku Express 4k Streaming Con Control Remoto;MLA352001;65000;1;used;2024-10-28T21:30:22.819Z;Balvanera;Capital Federal;Argentina
65000;Roku Streaming Stick 4k 3820 Negro De Voz;MLA352001;65000;1;used;2025-02-14T22:24:27.174Z;Martínez;Buenos Aires;Argentina
81999.0;Roku 3 C/ctrl Rem Orig Para Tvs C/hdmi Y Hacer Smart Tu Tv;MLA352001;81999.0;1;used;2024-12-05T11:02:23.732Z;paternal;Capital Federal;Argentina
40000;Roku Express 3930;MLA352001;40000;1;used;2024-11-25T23:08:16.576Z;Mar del Plata;Buenos Aires;Argentina
76999.99;Roku Premiere 4k Hd Hdr 3920r  Estándar Leer Detalle!!;MLA352001;76999.99;1;used;2023-08-21T19:26:51.000Z;Barrio Norte;Capital Federal;Argentina
70000;Roku Stick 3600 Estándar Full Hd Negro;MLA352001;70000;1;used;2024-12-07T03:35:47.299Z;Palermo;Capital Federal;Argentina
35000;Reproductor De Streaming Roku Express Full Hd Conversor Tv;MLA352001;35000;1;used;2025-03-21T00:02:59.798Z;Buenos Aires;Buenos Aires;Argentina
79999;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;79999;1;new;2024-08-22T20:39:16.938Z;SANTA FE;Santa Fe;Argentina
50000;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto 3940;MLA352001;50000;3;used;2024-11-15T00:25:24.541Z;Córdoba;Córdoba;Argentina
58000;Roku Express Hd 3930mx Tv Smart Hdmi;MLA352001;58000;1;used;2025-02-12T00:06:55.195Z;Lomas de Zamora;Buenos Aires;Argentina
140000;Chrome Cast X2 Magic;MLA352001;140000;3;used;2025-03-16T13:19:27.480Z;Haedo;Buenos Aires;Argentina
99990;Convertidor Roku Premiere 4k Hdr Streamin + Control Remoto;MLA352001;99990;1;used;2024-08-04T17:46:38.886Z;Mendoza;Mendoza;Argentina
40000;Roku Express 3900 Usado Negro Estándar;MLA352001;40000;1;used;2025-01-28T14:22:53.565Z;Mar de Ajo;Buenos Aires;Argentina
40000;Roku Se 3900se Tv Box Hdmi Wi-fi 512mb Full Hd;MLA352001;40000;1;used;2025-02-01T22:17:04.112Z;Recoleta;Capital Federal;Argentina
79999;Reproductor Roku Express Hd 3960mx 1gb So Roku Negro Estándar;MLA352001;79999;2;new;2024-10-07T12:10:46.539Z;Belgrano;Capital Federal;Argentina
52500;Roku Express;MLA352001;52500;1;used;2025-03-08T11:54:06.612Z;Junin;Buenos Aires;Argentina
65000;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;65000;1;used;2024-07-26T12:54:50.027Z;Arroyito;Córdoba;Argentina
48000;Roku Express 3960 Estándar Hd Con Control Remoto Negro 512mb;MLA352001;48000;1;used;2025-02-22T13:39:49.039Z;Lomas de Zamora;Buenos Aires;Argentina
